"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2849","TC20 - Fields remain visible","chromium","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","3207","TC01 - Contact fields visible","webkit","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","2433","TC19 - Empty email","chromium","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","3713","TC07 - Long name","webkit","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","3601","TC14 - Refresh page after entering data","webkit","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2960","TC16 - Clear email input","webkit","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","2332","TC21 - Navigate to Contact","chromium","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","3489","TC08 - Click English","webkit","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","3950","TC17 - Invalid email","webkit","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2383","TC13 - Strong password","chromium","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","2707","TC03 - Click View Profile","chromium","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","2953","TC24 - Footer visible","webkit","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","3053","TC09 - Reload cart","chromium","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","3241","TC07 - Reload page","firefox","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","4526","TC18 - Refresh after click","firefox","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","3090","TC19 - Rapid typing input","firefox","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","2627","TC13 - Multiple reload","webkit","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","3040","TC09 - Navigate back","webkit","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","3604","TC04 - Login with invalid password","firefox","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","4185","TC10 - Search field visible","firefox","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","2238","TC17 - Cart page not empty","firefox","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","6072","TC19 - Multiple navigation","firefox","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","3039","TC19 - Rapid typing input","webkit","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","5166","TC06 - Click Biology","firefox","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","4491","TC08 - Reload page","firefox","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","1614","TC18 - Click body","chromium","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","3857","TC02 - Subject cards visible","firefox","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","3180","TC10 - Click Economics","chromium","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","4191","TC02 - Invalid email","webkit","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","2823","TC12 - Navigate forward","firefox","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","2967","TC16 - Music subject visible","webkit","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2063","TC01 - Cart page loads","webkit","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","2049","TC01 - Subjects page loads","chromium","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","3814","TC07 - Only password entered","webkit","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2652","TC20 - Only password","firefox","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2168","TC02 - URL contains cart","webkit","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","6129","TC08 - Special char name","firefox","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","2729","TC02 - Fill valid details","firefox","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","3340","TC16 - Open cart multiple times","firefox","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","3493","TC05 - Empty login submission","webkit","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","5648","TC01 - Valid signup","firefox","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","3227","TC20 - Search input typing","webkit","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","2923","TC22 - Password case sensitivity","chromium","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2225","TC02 - Login with valid credentials","chromium","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","4322","TC06 - Hover profile","webkit","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","2919","TC01 - Valid signup","chromium","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","2646","TC19 - Click Art","chromium","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","1846","TC09 - Password masking check","chromium","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3034","TC02 - View Profile visible","chromium","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","3807","TC01 - Valid signup","webkit","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","4054","TC20 - Empty password","webkit","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","2051","TC06 - Only email","chromium","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","3603","TC07 - Click Computer Science","webkit","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2731","TC17 - Tab navigation between fields","firefox","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","2125","TC01 - Navigate to teachers page","chromium","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","3765","TC09 - Reload page","webkit","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","3778","TC02 - Invalid email","firefox","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","1905","TC05 - Click Chemistry","chromium","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2790","TC01 - Login page loads","chromium","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3165","TC02 - Login with valid credentials","firefox","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3086","TC19 - Multiple navigation","chromium","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","4583","TC14 - Double click profile","webkit","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","17861","TC07 - Special characters in name","chromium","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","4176","TC03 - Click View Profile","webkit","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","2373","TC16 - Invalid password","chromium","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3957","TC13 - Strong password","webkit","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","2390","TC05 - Only first name","firefox","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","2708","TC13 - Multiple clicks on Sign In button","chromium","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2225","TC14 - Scroll up and down","firefox","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","2266","TC01 - Contact fields visible","firefox","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","3481","TC12 - Verify input fields accept values","firefox","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2424","TC15 - Long email","chromium","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","5034","TC13 - Multiple clicks on Sign In button","webkit","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","1929","TC09 - Scroll page","webkit","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","2087","TC02 - Subject cards visible","chromium","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","3819","TC01 - Cart page basic validation","firefox","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","4168","TC15 - URL validation after click","firefox","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","3946","TC22 - Password case sensitivity","webkit","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2339","TC04 - Invalid email format","chromium","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","1","TC11 - Navigate to Sign Up page","chromium","2026-03-28","skipped","2026-03-28","","login.spec.js","",""
"","2355","TC16 - Open cart multiple times","webkit","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","3369","TC10 - Scroll page","webkit","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","4316","TC17 - Alphabet password","webkit","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","3291","TC18 - Double click input field","firefox","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","3468","TC06 - Hover profile","firefox","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","3349","TC01 - Cart page basic validation","webkit","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","2210","TC06 - Only email entered","chromium","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3429","TC18 - Click Music","webkit","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2565","TC09 - Click History","firefox","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","3595","TC02 - View Profile visible","webkit","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","2975","TC15 - Long email","firefox","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","3454","TC13 - Multiple clicks (fixed)","firefox","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2027","TC21 - Uppercase email","chromium","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3832","TC04 - Click Physics","firefox","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2148","TC03 - Click Mathematics","chromium","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","3948","TC18 - Empty login","firefox","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2584","TC10 - Empty form","firefox","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","3953","TC04 - Missing password","webkit","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","4404","TC02 - Name field visible","webkit","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","5412","TC25 - Refresh subjects page","firefox","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2751","TC01 - Payment page loads","firefox","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","2144","TC16 - Open cart multiple times","chromium","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","2666","TC01 - Contact fields visible","chromium","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","4033","TC01 - Subjects page loads","firefox","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","4383","TC24 - Email with spaces","firefox","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2970","TC04 - Multiple teachers visible","chromium","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","6907","TC20 - Home to cart navigation","chromium","2026-03-28","failed","2026-03-28","","cart.spec.js","",""
"","4391","TC19 - Click Art","firefox","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2377","TC05 - Uppercase name","chromium","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","1895","TC18 - Click body","firefox","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","7585","TC08 - Special char name","webkit","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","3483","TC16 - Music subject visible","firefox","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","4112","TC16 - Numeric password","webkit","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","8135","TC20 - Home to cart navigation","webkit","2026-03-28","failed","2026-03-28","","cart.spec.js","",""
"","886","get started link","chromium","2026-03-28","passed","2026-03-28","","example.spec.js","",""
"","2637","TC20 - Only password","chromium","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2706","TC11 - Name with spaces","chromium","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","4606","TC24 - Email with spaces","webkit","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2538","TC07 - Reload page","webkit","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","2626","TC18 - Click body","webkit","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","3443","TC14 - Navigate home","firefox","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","1986","TC11 - Fill and verify all fields","chromium","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","3885","TC16 - Scroll and click","firefox","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","5469","TC03 - Missing email","firefox","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","3305","TC06 - Only email","webkit","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","2991","TC12 - Profile count check","firefox","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","1964","TC08 - Hover checkout","chromium","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","3480","TC01 - Login page loads","firefox","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3153","TC11 - Scroll page","firefox","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2853","TC06 - Invalid email format","chromium","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","5918","TC05 - Uppercase name","firefox","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","4015","TC18 - Empty name","webkit","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","3830","TC03 - Login with invalid email","webkit","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3508","TC23 - Invalid email format","firefox","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3243","TC13 - Uppercase name input","firefox","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","5109","TC14 - Refresh page after entering data","firefox","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2515","TC16 - Invalid password","firefox","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3815","TC03 - Missing email","webkit","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","2346","TC06 - Scroll page","firefox","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","1894","TC01 - Cart page loads","chromium","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","3046","TC22 - Navigate to Find a Teacher","firefox","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","3025","TC05 - Click Chemistry","firefox","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","4292","TC07 - Click Computer Science","firefox","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2349","TC13 - Multiple reload","chromium","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","3574","TC24 - Footer visible","firefox","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","3267","TC18 - Refresh after click","chromium","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","4078","TC08 - Invalid email format","webkit","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3503","TC06 - Only email","firefox","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","2108","TC16 - Music subject visible","chromium","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","3043","TC19 - Only email","firefox","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2819","TC13 - Click last profile","chromium","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","2154","TC08 - Hover checkout","firefox","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","2679","TC19 - Empty email","firefox","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","665","has title","chromium","2026-03-28","passed","2026-03-28","","example.spec.js","",""
"","3807","TC05 - Scroll page","firefox","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","2592","TC07 - Special characters in name","firefox","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","1773","TC05 - Click checkout safe","chromium","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","4076","TC08 - Reload page","webkit","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","2605","TC08 - Clear and refill","firefox","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","3426","TC02 - Subject cards visible","webkit","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2119","TC19 - Rapid typing input","chromium","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","4116","TC21 - Navigate to Contact","webkit","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","5205","TC18 - Double click input field","webkit","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","3019","TC13 - Strong password","firefox","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","4841","TC02 - View Profile visible","firefox","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","2165","TC05 - Click checkout safe","firefox","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","3239","TC09 - Scroll page","firefox","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","1226","get started link","webkit","2026-03-28","passed","2026-03-28","","example.spec.js","",""
"","3020","TC12 - Profile count check","webkit","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","4080","TC04 - Login with invalid password","webkit","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","4208","TC03 - Navigate teacher profile","firefox","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","3110","TC09 - Reload page","chromium","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","1875","TC20 - Search input typing","chromium","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","2038","TC11 - Scroll page","chromium","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","4121","TC09 - Click History","webkit","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2364","TC16 - Numeric password","chromium","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","4302","TC07 - Click second profile","webkit","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","1804","TC04 - Checkout button check","webkit","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","7858","TC20 - Home to cart navigation","firefox","2026-03-28","failed","2026-03-28","","cart.spec.js","",""
"","3597","TC11 - Scroll page","webkit","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","3306","TC15 - Reload page","chromium","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2055","TC15 - Email with spaces","chromium","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","3586","TC08 - Invalid email format","firefox","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3035","TC03 - Empty form","webkit","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","2964","TC07 - Click second profile","chromium","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","3928","TC09 - Reload cart","firefox","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","3773","TC03 - Click Mathematics","webkit","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","3343","TC06 - Click Biology","webkit","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2351","TC08 - Clear and refill","chromium","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","2226","TC08 - Invalid email format","chromium","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2374","TC01 - Payment page loads","chromium","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","3724","TC10 - Click Economics","webkit","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","3132","TC13 - Uppercase name input","webkit","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","2583","TC18 - Empty name","firefox","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","1705","TC09 - Double click body","chromium","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","3091","TC12 - Verify input fields accept values","webkit","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2358","TC10 - Empty form","chromium","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","4068","TC02 - Name field visible","firefox","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","3024","TC18 - Click Music","firefox","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2633","TC17 - Art subject visible","firefox","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","1934","TC09 - Click History","chromium","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","3004","TC09 - Navigate back","firefox","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","4297","TC21 - Navigate to Contact","firefox","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2282","TC02 - URL contains cart","firefox","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","3170","TC21 - Uppercase email","firefox","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3340","TC07 - Special characters in name","webkit","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","2709","TC10 - Scroll page","firefox","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","882","has title","webkit","2026-03-28","passed","2026-03-28","","example.spec.js","",""
"","3920","TC13 - Multiple reload","firefox","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","3655","TC12 - Email uppercase","chromium","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","2423","TC14 - Numeric name input","firefox","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","4689","TC13 - Click last profile","firefox","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","4809","TC13 - Multiple clicks (fixed)","webkit","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","6287","TC12 - Hover card","firefox","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","4032","TC20 - Only password","webkit","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2315","TC14 - Scroll up and down","webkit","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","4012","TC15 - Long email","webkit","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","2421","TC09 - Numeric name","chromium","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","1884","TC17 - Cart page not empty","webkit","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","2962","TC08 - Special char name","chromium","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","3476","TC01 - Cart page loads","firefox","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","3429","TC20 - Fields remain visible","webkit","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","1776","TC24 - Footer visible","chromium","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","0","TC11 - Navigate to Sign Up page","firefox","2026-03-28","skipped","2026-03-28","","login.spec.js","",""
"","2175","TC24 - Email with spaces","chromium","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","5030","TC20 - Empty password","firefox","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","5803","TC14 - Short name","firefox","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","4134","TC03 - Navigate teacher profile","webkit","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","2973","TC01 - Login page loads","webkit","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3304","TC19 - Click Art","webkit","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2768","TC14 - Navigate home","chromium","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2021","TC07 - Reload page","chromium","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","3407","TC12 - Hover card","webkit","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","1080","has title","firefox","2026-03-28","passed","2026-03-28","","example.spec.js","",""
"","3000","TC05 - Only first name","chromium","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","6240","TC01 - Cart page basic validation","chromium","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","3065","TC16 - Clear email input","chromium","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","3837","TC05 - Uppercase name","webkit","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","6313","TC02 - Checkout button check (safe)","chromium","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","3948","TC10 - Forgot password link click","webkit","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3076","TC06 - Only email entered","firefox","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2675","TC19 - Only email","chromium","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2742","TC09 - Numeric name","firefox","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","4391","TC14 - Short name","chromium","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","4270","TC19 - Wait for cart page load","webkit","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","2631","TC18 - Double click input field","chromium","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
